order_id,customer_id,order_date,ship_date,ship_mode
CA-2014-136742,GP-14740,4/6/2014,4/10/2014,Standard Class
CA-2016-158099,PK-18910,9/3/2016,9/5/2016,First Class
CA-2015-131128,TB-21520,10/19/2015,10/20/2015,First Class
CA-2014-148488,SM-20005,12/10/2014,12/15/2014,Standard Class
CA-2017-114636,GA-14725,8/25/2017,8/29/2017,Standard Class
CA-2016-116736,CC-12430,1/17/2016,1/21/2016,Standard Class
US-2014-158638,AG-10765,9/17/2014,9/21/2014,Standard Class
CA-2017-111689,HP-14815,11/30/2017,12/2/2017,Second Class
CA-2015-129098,DK-13090,10/9/2015,10/13/2015,Standard Class
US-2017-123463,GZ-14470,12/23/2017,12/23/2017,Same Day
CA-2016-165148,PM-19135,10/22/2016,10/24/2016,First Class
CA-2014-134061,LL-16840,4/29/2014,5/4/2014,Standard Class
CA-2015-143602,JS-15595,4/25/2015,4/28/2015,Second Class
CA-2017-115364,OT-18730,6/26/2017,7/2/2017,Standard Class
CA-2017-150707,EL-13735,10/14/2017,10/19/2017,Standard Class
CA-2014-104976,CK-12760,12/9/2014,12/16/2014,Standard Class
CA-2017-132934,JE-15475,6/20/2017,6/26/2017,Standard Class
CA-2017-133256,TH-21550,6/26/2017,6/27/2017,First Class
CA-2016-105494,PC-18745,11/10/2016,11/12/2016,First Class
CA-2016-140634,HL-15040,10/3/2016,10/6/2016,Second Class
CA-2014-144407,MS-17365,9/9/2014,9/15/2014,Standard Class
CA-2017-160983,GB-14530,10/29/2017,10/31/2017,Second Class
US-2016-114622,JR-16210,4/10/2016,4/12/2016,First Class
CA-2017-150959,TD-20995,11/11/2017,11/13/2017,First Class
CA-2017-132353,DB-13060,9/15/2017,9/17/2017,First Class
CA-2016-130477,LC-17140,4/8/2016,4/12/2016,Standard Class
CA-2017-143259,PO-18865,12/30/2017,1/3/2018,Standard Class
CA-2017-137596,BE-11335,9/2/2017,9/7/2017,Standard Class
CA-2015-133627,SC-20050,5/31/2015,6/7/2015,Standard Class
CA-2017-102519,BM-11650,11/27/2017,11/29/2017,First Class
US-2014-141215,KL-16555,6/15/2014,6/21/2014,Standard Class
CA-2016-165218,RW-19630,3/5/2016,3/11/2016,Standard Class
CA-2014-138296,RC-19825,12/5/2014,12/12/2014,Standard Class
CA-2015-111164,SE-20110,4/11/2015,4/15/2015,Standard Class
CA-2016-149797,AH-10075,9/15/2016,9/20/2016,Standard Class
CA-2014-132962,JM-15535,9/13/2014,9/16/2014,First Class
CA-2015-115091,JJ-15760,10/5/2015,10/9/2015,Standard Class
CA-2017-144932,AB-10165,4/14/2017,4/17/2017,First Class
CA-2017-114216,RK-19300,9/2/2017,9/6/2017,Standard Class
CA-2016-140081,CG-12040,6/20/2016,6/24/2016,Standard Class
US-2017-111745,RA-19885,11/5/2017,11/6/2017,First Class
CA-2015-148250,RP-19270,12/13/2015,12/17/2015,Standard Class
CA-2016-105760,KC-16255,6/19/2016,6/20/2016,First Class
CA-2016-142958,RW-19630,12/13/2016,12/20/2016,Standard Class
CA-2015-120880,JL-15850,5/29/2015,6/3/2015,Standard Class
US-2015-140200,CA-12775,7/26/2015,7/28/2015,First Class
US-2017-110576,RB-19795,11/28/2017,12/2/2017,Standard Class
CA-2017-131156,KH-16360,4/3/2017,4/7/2017,Standard Class
CA-2017-136539,GH-14665,12/28/2017,1/1/2018,Standard Class
CA-2017-119305,SW-20275,11/30/2017,12/4/2017,Standard Class
CA-2017-102414,JA-15970,5/15/2017,5/18/2017,Second Class
CA-2015-112571,DL-12925,9/22/2015,9/22/2015,Same Day
CA-2017-152142,LW-16990,11/14/2017,11/19/2017,Standard Class
CA-2015-160059,TB-21190,11/27/2015,12/1/2015,Standard Class
CA-2016-120859,CV-12805,9/1/2016,9/4/2016,First Class
CA-2014-127488,MS-17365,9/22/2014,9/24/2014,Second Class
CA-2017-135279,BS-11800,4/9/2017,4/11/2017,First Class
CA-2014-115791,DL-13315,1/16/2014,1/18/2014,Second Class
US-2017-103247,PO-19195,10/5/2017,10/8/2017,Second Class
US-2017-100209,TD-20995,7/9/2017,7/15/2017,Standard Class
CA-2017-159366,BW-11110,1/7/2017,1/10/2017,First Class
CA-2016-145499,RW-19690,5/30/2016,5/31/2016,First Class
CA-2015-157035,KB-16600,12/9/2015,12/12/2015,First Class
CA-2016-144939,EB-13870,10/3/2016,10/8/2016,Standard Class
CA-2014-163419,TZ-21580,11/11/2014,11/14/2014,Second Class
CA-2017-100314,AS-10630,9/29/2017,10/5/2017,Standard Class
CA-2015-146829,TS-21340,3/10/2015,3/10/2015,Same Day
CA-2017-167899,JG-15805,5/21/2017,5/26/2017,Standard Class
CA-2015-153549,SL-20155,3/29/2015,3/31/2015,Second Class
CA-2016-110023,TS-21610,9/9/2016,9/11/2016,First Class
CA-2016-105585,RF-19735,8/26/2016,8/27/2016,First Class
CA-2014-117639,MW-18235,5/21/2014,5/25/2014,Standard Class
CA-2015-162537,RD-19585,10/28/2015,11/3/2015,Standard Class
CA-2016-155488,FM-14290,11/13/2016,11/17/2016,Standard Class
CA-2015-124891,RH-19495,7/31/2015,7/31/2015,Same Day
CA-2015-126445,RA-19945,8/27/2015,8/31/2015,Standard Class
CA-2015-111199,JK-15730,11/13/2015,11/17/2015,Standard Class
CA-2015-105312,MT-17815,11/6/2015,11/9/2015,First Class
US-2017-106705,PO-18850,12/26/2017,1/1/2018,Standard Class
CA-2017-135034,AT-10735,8/1/2017,8/3/2017,First Class
CA-2014-158540,VG-21790,11/24/2014,11/26/2014,First Class
CA-2017-118437,PF-19165,6/17/2017,6/21/2017,Second Class
US-2015-126214,JS-15880,12/21/2015,12/24/2015,Second Class
CA-2015-133025,MO-17800,9/17/2015,9/19/2015,Second Class
CA-2015-108665,KM-16225,7/6/2015,7/10/2015,Standard Class
CA-2015-124450,GT-14710,4/27/2015,5/3/2015,Standard Class
CA-2015-167269,PB-19150,6/16/2015,6/20/2015,Standard Class
CA-2017-106964,HR-14770,12/17/2017,12/20/2017,First Class
CA-2016-126529,DE-13255,1/11/2016,1/13/2016,Second Class
CA-2014-163552,LA-16780,7/11/2014,7/15/2014,Standard Class
CA-2016-109820,AG-10390,11/20/2016,11/22/2016,First Class
CA-2016-113061,EL-13735,4/22/2016,4/26/2016,Standard Class
CA-2015-127418,JJ-15445,6/13/2015,6/14/2015,First Class
CA-2017-121818,JH-15430,11/20/2017,11/21/2017,First Class
CA-2016-127670,RD-19660,3/20/2016,3/24/2016,Standard Class
CA-2016-102981,MO-17500,9/6/2016,9/9/2016,Second Class
CA-2017-115651,NS-18640,7/9/2017,7/12/2017,First Class
CA-2017-152702,SN-20710,10/12/2017,10/16/2017,Standard Class
CA-2016-169103,ZC-21910,3/8/2016,3/13/2016,Standard Class
CA-2014-139192,LC-16885,5/27/2014,6/1/2014,Second Class
US-2015-153500,DG-13300,7/3/2015,7/5/2015,First Class
CA-2015-110667,NF-18595,4/4/2015,4/8/2015,Standard Class
CA-2017-167150,BP-11185,12/10/2017,12/17/2017,Standard Class
CA-2016-105284,MG-17650,11/24/2016,12/1/2016,Standard Class
US-2015-125374,JD-16060,3/23/2015,3/29/2015,Standard Class
CA-2015-161263,TS-21160,4/16/2015,4/21/2015,Standard Class
CA-2016-157686,BD-11620,10/1/2016,10/2/2016,First Class
US-2017-139955,CM-12160,9/28/2017,9/30/2017,Second Class
US-2015-150161,RB-19795,7/25/2015,7/29/2015,Standard Class
CA-2015-144652,SN-20560,11/20/2015,11/26/2015,Standard Class
CA-2016-152814,EH-14005,4/28/2016,5/2/2016,Standard Class
CA-2017-106943,FO-14305,11/14/2017,11/19/2017,Standard Class
CA-2016-134348,MS-17710,11/12/2016,11/19/2016,Standard Class
CA-2016-161781,CC-12100,9/29/2016,9/30/2016,First Class
CA-2017-132521,DW-13540,9/23/2017,9/25/2017,Second Class
CA-2015-110016,BT-11395,11/29/2015,12/4/2015,Standard Class
US-2016-143819,KD-16270,3/1/2016,3/5/2016,Standard Class
CA-2016-167584,LC-16870,8/12/2016,8/12/2016,Same Day
CA-2016-166163,CY-12745,8/15/2016,8/20/2016,Second Class
CA-2017-158407,LW-16990,6/4/2017,6/10/2017,Standard Class
CA-2015-143490,NP-18325,12/6/2015,12/13/2015,Standard Class
CA-2015-165085,BT-11485,12/27/2015,12/31/2015,Standard Class
CA-2017-160423,PS-19045,1/21/2017,1/26/2017,Standard Class
CA-2014-159338,NS-18640,6/25/2014,6/28/2014,First Class
CA-2016-107216,PV-18985,6/14/2016,6/17/2016,First Class
US-2017-145863,RP-19390,4/21/2017,4/27/2017,Standard Class
CA-2016-112340,NM-18520,10/21/2016,10/27/2016,Standard Class
US-2016-110156,EH-13945,11/19/2016,11/24/2016,Standard Class
CA-2017-140585,RA-19915,12/18/2017,12/23/2017,Second Class
CA-2016-144855,DL-13495,7/22/2016,7/24/2016,Second Class
CA-2015-142755,CS-12355,9/4/2015,9/8/2015,Standard Class
US-2014-147627,HL-15040,1/20/2014,1/26/2014,Standard Class
CA-2015-105970,PA-19060,3/2/2015,3/7/2015,Standard Class
CA-2016-112102,BD-11605,4/12/2016,4/16/2016,Standard Class
US-2016-114776,GG-14650,12/6/2016,12/7/2016,First Class
US-2016-134908,JS-15940,6/5/2016,6/9/2016,Standard Class
US-2016-148803,LR-16915,12/11/2016,12/11/2016,Same Day
CA-2016-152170,FH-14275,11/12/2016,11/15/2016,Second Class
CA-2014-146969,AP-10915,9/29/2014,10/3/2014,Standard Class
CA-2015-112452,NC-18340,4/4/2015,4/4/2015,Same Day
CA-2015-113971,CB-12535,5/8/2015,5/14/2015,Standard Class
CA-2017-160395,KL-16555,12/31/2016,1/6/2017,Standard Class
CA-2014-136567,PS-19045,12/20/2014,12/21/2014,First Class
CA-2016-149314,GB-14530,7/2/2016,7/7/2016,Second Class
CA-2017-147039,AA-10315,6/29/2017,7/4/2017,Standard Class
CA-2014-126522,LT-16765,9/1/2014,9/5/2014,Second Class
CA-2014-127964,AP-10720,3/3/2014,3/8/2014,Standard Class
CA-2014-117709,PM-18940,5/4/2014,5/8/2014,Standard Class
CA-2015-125416,KC-16540,11/2/2015,11/2/2015,Same Day
CA-2017-145226,DL-13315,12/8/2017,12/10/2017,Second Class
US-2014-100279,SW-20275,3/10/2014,3/14/2014,Standard Class
CA-2014-158064,AA-10375,4/21/2014,4/25/2014,Standard Class
US-2015-104430,LT-17110,10/22/2015,10/26/2015,Standard Class
CA-2015-132080,DP-13105,8/22/2015,8/25/2015,First Class
CA-2016-161207,AB-10060,8/29/2016,9/3/2016,Standard Class
CA-2014-120243,AT-10435,12/27/2014,12/30/2014,Second Class
CA-2016-113621,JE-15745,12/1/2016,12/5/2016,Standard Class
CA-2016-168081,CA-12055,4/24/2016,4/27/2016,Second Class
CA-2014-128146,DB-13060,6/21/2014,6/25/2014,Standard Class
CA-2017-138779,RB-19570,1/14/2017,1/15/2017,First Class
CA-2014-127131,HR-14830,11/24/2014,11/30/2014,Standard Class
CA-2017-117212,BT-11530,2/26/2017,2/28/2017,Second Class
US-2015-130519,NG-18355,9/15/2015,9/15/2015,Same Day
CA-2016-130946,ZC-21910,4/8/2016,4/12/2016,Standard Class
CA-2016-114727,LS-16945,7/18/2016,7/24/2016,Standard Class
CA-2017-133235,LH-16750,8/1/2017,8/4/2017,First Class
CA-2016-137050,SW-20755,7/14/2016,7/18/2016,Second Class
US-2017-118087,SP-20620,9/9/2017,9/13/2017,Standard Class
CA-2014-110184,BF-11170,7/12/2014,7/16/2014,Standard Class
CA-2016-126004,BM-11140,12/4/2016,12/5/2016,First Class
CA-2017-100013,ZC-21910,11/6/2017,11/11/2017,Standard Class
CA-2015-132570,KT-16480,10/31/2015,11/2/2015,Second Class
CA-2016-153682,BG-11695,5/30/2016,6/1/2016,First Class
CA-2016-144344,PG-18820,10/28/2016,10/28/2016,Same Day
CA-2014-127012,GM-14680,8/11/2014,8/15/2014,Standard Class
CA-2016-128727,MO-17800,8/29/2016,9/4/2016,Standard Class
US-2016-162859,PG-18820,2/15/2016,2/22/2016,Standard Class
CA-2017-133641,EJ-14155,5/14/2017,5/21/2017,Standard Class
CA-2014-168494,NP-18700,12/12/2014,12/14/2014,Second Class
CA-2017-115602,DJ-13630,12/18/2017,12/24/2017,Standard Class
CA-2015-154956,IM-15070,7/4/2015,7/9/2015,Standard Class
CA-2017-144638,MH-18115,3/10/2017,3/14/2017,Standard Class
US-2016-168620,RB-19795,12/24/2016,12/28/2016,Second Class
CA-2017-117079,JR-15700,10/23/2017,10/27/2017,Standard Class
US-2016-144393,SM-20950,10/28/2016,11/4/2016,Standard Class
CA-2017-105053,CS-12355,7/7/2017,7/9/2017,Second Class
CA-2016-155992,CC-12220,10/1/2016,10/2/2016,First Class
CA-2017-110380,PF-19225,9/2/2017,9/7/2017,Standard Class
US-2014-167738,JC-16105,12/24/2014,12/29/2014,Standard Class
CA-2017-121412,BG-11695,9/23/2017,9/27/2017,Standard Class
CA-2017-100426,DC-12850,6/4/2017,6/8/2017,Standard Class
US-2016-103646,SP-20545,4/21/2016,4/26/2016,Standard Class
CA-2016-119186,MS-17710,5/26/2016,5/26/2016,Same Day
CA-2016-148698,BD-11770,5/2/2016,5/7/2016,Standard Class
CA-2014-163293,KC-16255,9/8/2014,9/11/2014,First Class
CA-2016-160815,TR-21325,9/5/2016,9/6/2016,First Class
CA-2017-122154,SA-20830,4/9/2017,4/11/2017,First Class
US-2015-149692,KW-16435,12/6/2015,12/12/2015,Standard Class
CA-2016-119445,GM-14500,6/26/2016,7/3/2016,Standard Class
CA-2015-124268,AD-10180,7/4/2015,7/8/2015,Standard Class
CA-2016-154711,TB-21355,11/22/2016,11/26/2016,Standard Class
CA-2016-163384,CC-12430,11/10/2016,11/12/2016,First Class
CA-2015-101707,PF-19165,8/27/2015,9/1/2015,Standard Class
CA-2015-138898,JH-16180,5/25/2015,5/29/2015,Standard Class
CA-2017-115427,EB-13975,12/30/2017,1/3/2018,Standard Class
CA-2016-134425,QJ-19255,12/8/2016,12/12/2016,Second Class
CA-2015-121391,AA-10315,10/4/2015,10/7/2015,First Class
CA-2016-137043,LC-17140,12/23/2016,12/25/2016,Second Class
CA-2015-115847,TC-21535,9/19/2015,9/24/2015,Second Class
US-2017-126179,CS-12460,7/3/2017,7/7/2017,Standard Class
CA-2016-101966,BM-11785,7/14/2016,7/16/2016,Second Class
CA-2016-141397,RC-19825,6/20/2016,6/21/2016,First Class
CA-2016-141082,FM-14380,12/9/2016,12/13/2016,Standard Class
US-2016-134488,PK-19075,9/24/2016,10/1/2016,Standard Class
CA-2016-145919,HG-14965,12/18/2016,12/23/2016,Standard Class
CA-2017-157651,HA-14920,12/10/2017,12/14/2017,Standard Class
CA-2014-160773,LW-16825,7/1/2014,7/5/2014,Standard Class
CA-2017-167703,MC-17575,2/3/2017,2/8/2017,Standard Class
CA-2017-121804,LP-17095,3/3/2017,3/8/2017,Standard Class
CA-2017-162635,EB-14170,10/9/2017,10/10/2017,First Class
CA-2014-107153,GZ-14545,9/28/2014,10/3/2014,Standard Class
US-2014-117058,LE-16810,5/27/2014,5/30/2014,First Class
CA-2015-120439,AD-10180,6/14/2015,6/18/2015,Standard Class
CA-2016-128258,CP-12085,3/30/2016,4/1/2016,First Class
CA-2017-106033,FG-14260,10/15/2017,10/18/2017,Second Class
CA-2016-142762,LD-17005,5/23/2016,5/27/2016,Standard Class
CA-2017-127705,AB-10255,6/2/2017,6/6/2017,Standard Class
CA-2014-122567,MN-17935,2/16/2014,2/21/2014,Standard Class
CA-2014-121664,HP-14815,5/6/2014,5/10/2014,Standard Class
CA-2016-122133,JR-15670,5/16/2016,5/23/2016,Standard Class
US-2017-123281,JF-15190,4/2/2017,4/7/2017,Standard Class
CA-2017-100524,CM-12115,3/31/2017,4/2/2017,Second Class
CA-2017-113481,AS-10045,1/2/2017,1/4/2017,First Class
CA-2015-131758,KB-16315,5/28/2015,6/1/2015,Standard Class
CA-2014-118339,BN-11515,3/17/2014,3/24/2014,Standard Class
CA-2014-153976,BP-11290,10/3/2014,10/8/2014,Second Class
CA-2016-162901,AS-10045,3/28/2016,3/31/2016,First Class
CA-2017-162978,LW-16990,5/4/2017,5/9/2017,Standard Class
US-2014-160444,DC-12850,7/5/2014,7/5/2014,Same Day
CA-2016-145247,ND-18370,5/5/2016,5/7/2016,First Class
CA-2017-160045,LB-16735,4/26/2017,4/27/2017,First Class
US-2014-151925,KT-16465,9/26/2014,10/1/2014,Second Class
CA-2017-125199,HM-14860,10/19/2017,10/25/2017,Standard Class
US-2017-155425,AB-10600,11/10/2017,11/11/2017,First Class
CA-2017-133249,SZ-20035,7/8/2017,7/11/2017,First Class
US-2015-103471,JR-15670,12/24/2015,12/28/2015,Standard Class
CA-2017-136672,MG-17890,3/7/2017,3/12/2017,Standard Class
US-2014-157021,KM-16720,4/1/2014,4/6/2014,Second Class
CA-2015-120362,CA-12265,9/14/2015,9/19/2015,Standard Class
CA-2014-126361,VD-21670,8/4/2014,8/9/2014,Second Class
US-2016-100566,JK-16120,9/3/2016,9/9/2016,Standard Class
US-2016-108504,PP-18955,2/5/2016,2/5/2016,Same Day
CA-2017-124828,YS-21880,7/3/2017,7/4/2017,First Class
US-2017-117247,CK-12760,10/9/2017,10/14/2017,Standard Class
CA-2016-124485,NC-18340,11/24/2016,11/26/2016,First Class
CA-2016-159212,KM-16375,11/1/2016,11/5/2016,Standard Class
US-2016-161396,GM-14455,4/19/2016,4/25/2016,Standard Class
US-2014-118486,SD-20485,4/6/2014,4/8/2014,First Class
CA-2016-130407,KD-16270,9/2/2016,9/6/2016,Standard Class
US-2016-122245,AB-10105,9/25/2016,9/30/2016,Standard Class
CA-2017-105144,SZ-20035,11/4/2017,11/11/2017,Standard Class
CA-2016-136329,JD-15895,7/9/2016,7/13/2016,Standard Class
CA-2014-146640,HA-14905,6/30/2014,7/5/2014,Standard Class
CA-2017-115994,BT-11305,1/28/2017,1/31/2017,Second Class
CA-2015-126697,SV-20815,9/21/2015,9/24/2015,First Class
CA-2015-124800,RW-19540,9/26/2015,9/30/2015,Standard Class
US-2015-164448,DK-12835,10/31/2015,11/4/2015,Second Class
CA-2017-122700,LT-17110,11/26/2017,11/30/2017,Standard Class
CA-2014-120768,IM-15070,12/19/2014,12/21/2014,Second Class
US-2016-153129,FP-14320,12/26/2016,12/30/2016,Standard Class
CA-2017-106852,ST-20530,6/20/2017,6/27/2017,Standard Class
CA-2015-139731,JE-15745,10/15/2015,10/15/2015,Same Day
CA-2017-122735,BD-11320,4/12/2017,4/15/2017,Second Class
CA-2017-128160,MM-17920,12/19/2017,12/24/2017,Second Class
CA-2017-117695,PW-19030,8/5/2017,8/8/2017,First Class
CA-2015-166135,SC-20440,10/1/2015,10/6/2015,Standard Class
CA-2016-133725,KL-16645,5/23/2016,5/28/2016,Standard Class
CA-2017-102337,SD-20485,6/13/2017,6/16/2017,First Class
US-2014-112564,TS-21160,4/23/2014,4/24/2014,First Class
CA-2015-145821,JB-15400,5/1/2015,5/7/2015,Standard Class
US-2015-160150,TS-21085,7/19/2015,7/20/2015,First Class
CA-2016-133711,MC-17425,11/26/2016,11/29/2016,First Class
CA-2017-148474,ME-17320,6/12/2017,6/19/2017,Standard Class
CA-2015-111297,SC-20440,8/17/2015,8/21/2015,Standard Class
CA-2016-123722,NH-18610,9/25/2016,10/1/2016,Standard Class
CA-2014-155271,AA-10480,5/4/2014,5/4/2014,Same Day
CA-2015-119907,LC-17140,12/1/2015,12/8/2015,Standard Class
US-2016-128902,MB-18085,3/11/2016,3/15/2016,Standard Class
CA-2016-152289,LC-16930,8/26/2016,8/28/2016,First Class
US-2016-104794,KD-16495,12/16/2016,12/19/2016,First Class
CA-2014-151708,MB-17305,8/8/2014,8/14/2014,Standard Class
CA-2015-100769,TH-21550,5/16/2015,5/16/2015,Same Day
CA-2017-139199,DK-12835,12/9/2017,12/13/2017,Standard Class
US-2015-161466,ON-18715,9/24/2015,9/27/2015,Second Class
CA-2017-164959,KN-16390,7/11/2017,7/15/2017,Standard Class
US-2015-105676,NM-18520,12/1/2015,12/2/2015,Same Day
CA-2016-113138,NP-18685,11/19/2016,11/25/2016,Standard Class
US-2017-104955,CG-12040,3/19/2017,3/24/2017,Standard Class
CA-2016-121958,CS-12505,11/13/2016,11/17/2016,Standard Class
CA-2017-121468,KD-16345,11/19/2017,11/20/2017,First Class
US-2016-108455,MK-18160,12/2/2016,12/8/2016,Standard Class
CA-2017-101210,DW-13540,8/25/2017,8/28/2017,Second Class
US-2016-108098,CP-12340,10/14/2016,10/18/2016,Standard Class
CA-2014-119032,MS-17770,11/27/2014,12/3/2014,Standard Class
CA-2015-140410,CM-12655,11/3/2015,11/7/2015,Standard Class
CA-2014-136280,Co-12640,11/29/2014,12/6/2014,Standard Class
CA-2017-151911,DL-13495,4/30/2017,5/5/2017,Second Class
CA-2017-166436,TS-21370,11/24/2017,11/28/2017,Standard Class
CA-2017-139661,JW-15220,10/30/2017,11/3/2017,Standard Class
CA-2014-123925,RF-19840,12/17/2014,12/19/2014,Second Class
CA-2017-152485,JD-15790,9/4/2017,9/8/2017,Standard Class
CA-2016-141586,NK-18490,10/17/2016,10/20/2016,First Class
CA-2017-130386,NG-18430,11/12/2017,11/18/2017,Standard Class
CA-2016-100468,AT-10435,11/24/2016,12/1/2016,Standard Class
CA-2015-153388,PC-19000,8/1/2015,8/7/2015,Standard Class
CA-2017-154935,AR-10540,12/24/2017,12/29/2017,Standard Class
CA-2016-134208,CS-12505,9/17/2016,9/23/2016,Standard Class
CA-2017-108294,LS-16975,12/10/2017,12/10/2017,Same Day
CA-2017-103611,JM-15535,9/12/2017,9/15/2017,First Class
CA-2017-100384,NH-18610,6/24/2017,7/1/2017,Standard Class
CA-2017-112809,RA-19915,8/18/2017,8/22/2017,Standard Class
US-2017-160759,AI-10855,12/11/2017,12/17/2017,Standard Class
CA-2017-148446,MC-17845,12/10/2017,12/14/2017,Second Class
CA-2014-111059,TB-21400,2/3/2014,2/6/2014,Second Class
CA-2017-116204,VW-21775,2/11/2017,2/14/2017,Second Class
CA-2017-109946,PL-18925,4/16/2017,4/21/2017,Standard Class
CA-2015-144806,GH-14425,12/6/2015,12/11/2015,Standard Class
CA-2016-122392,CJ-12010,7/22/2016,7/27/2016,Standard Class
CA-2015-148432,MC-18130,11/7/2015,11/10/2015,Second Class
CA-2015-103793,BV-11245,3/26/2015,3/31/2015,Standard Class
CA-2017-159884,JF-15490,8/31/2017,9/5/2017,Standard Class
CA-2016-139885,EB-13840,12/4/2016,12/8/2016,Standard Class
CA-2017-124086,MP-18175,2/10/2017,2/14/2017,Standard Class
CA-2016-112389,JM-15655,10/29/2016,11/2/2016,Standard Class
CA-2017-121888,CL-11890,9/15/2017,9/17/2017,Second Class
CA-2014-166884,CK-12205,3/11/2014,3/16/2014,Second Class
CA-2014-107181,DB-13270,2/4/2014,2/8/2014,Standard Class
CA-2014-150245,PC-18745,12/31/2014,1/4/2015,Second Class
CA-2015-111395,VB-21745,11/23/2015,11/27/2015,Standard Class
CA-2014-134278,EP-13915,7/6/2014,7/8/2014,First Class
US-2017-124926,ME-17320,11/13/2017,11/18/2017,Second Class
CA-2016-159345,IG-15085,6/17/2016,6/22/2016,Standard Class
CA-2014-130274,JS-15940,5/3/2014,5/5/2014,First Class
CA-2017-158386,BO-11425,10/16/2017,10/21/2017,Standard Class
CA-2015-111507,VW-21775,2/6/2015,2/13/2015,Standard Class
CA-2017-120761,AB-10150,9/4/2017,9/8/2017,Standard Class
CA-2016-109176,JW-16075,5/9/2016,5/15/2016,Standard Class
CA-2015-112116,JE-15475,3/16/2015,3/18/2015,Second Class
CA-2016-126809,EB-13750,4/9/2016,4/13/2016,Standard Class
CA-2014-105172,PK-18910,4/4/2014,4/9/2014,Standard Class
CA-2017-107293,CS-12400,9/5/2017,9/6/2017,First Class
US-2017-102890,SG-20470,6/30/2017,6/30/2017,Same Day
CA-2015-158554,CM-12190,11/9/2015,11/9/2015,Same Day
CA-2014-116239,CL-12565,3/4/2014,3/4/2014,Same Day
CA-2015-132101,JO-15550,3/19/2015,3/25/2015,Standard Class
CA-2015-129112,AW-10840,11/29/2015,11/30/2015,First Class
US-2017-152002,DV-13465,6/11/2017,6/11/2017,Same Day
CA-2017-165029,AH-10075,11/26/2017,11/30/2017,Standard Class
US-2014-157385,SC-20095,11/23/2014,11/25/2014,First Class
CA-2014-101602,MC-18100,12/15/2014,12/18/2014,First Class
CA-2016-109057,TT-21460,4/22/2016,4/27/2016,Standard Class
CA-2016-154403,AP-10720,5/23/2016,5/27/2016,Standard Class
CA-2016-102456,DL-12865,2/27/2016,3/1/2016,First Class
CA-2015-131338,NP-18325,8/9/2015,8/12/2015,First Class
CA-2016-109911,VG-21805,5/12/2016,5/16/2016,Standard Class
US-2016-132423,MY-18295,4/15/2016,4/19/2016,Standard Class
CA-2015-122826,RD-19480,6/23/2015,6/25/2015,Second Class
CA-2014-117317,JF-15490,10/19/2014,10/19/2014,Same Day
CA-2015-118423,DP-13390,3/24/2015,3/27/2015,First Class
CA-2017-149181,MD-17350,5/8/2017,5/12/2017,Standard Class
